"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PfIT_060036300","PfIT_060036300-t41_1","1579","Plasmodium falciparum IT","PfIT_06:1,307,552..1,307,818(+)","PFIT_bin05400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_060036400","PfIT_060036400-t41_1","1385","Plasmodium falciparum IT","PfIT_06:1,309,642..1,310,655(-)","PFIT_bin05300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070006200","PfIT_070006200-t41_1","1326","Plasmodium falciparum IT","PfIT_07:59,266..60,333(-)","PFIT_0700250","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070006300","PfIT_070006300-t41_1","1395","Plasmodium falciparum IT","PfIT_07:62,458..63,470(-)","PFIT_0700300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070006500","PfIT_070006500-t41_1","1426","Plasmodium falciparum IT","PfIT_07:69,106..70,137(-)","PFIT_0700500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070006600","PfIT_070006600-t41_1","1351","Plasmodium falciparum IT","PfIT_07:72,164..73,267(-)","PFIT_0700600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070006700","PfIT_070006700-t41_1","1319","Plasmodium falciparum IT","PfIT_07:75,200..76,340(-)","PFIT_0700700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070006800","PfIT_070006800-t41_1","746","Plasmodium falciparum IT","PfIT_07:79,152..82,141(-)","PFIT_0700800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070007000","PfIT_070007000-t41_1","945","Plasmodium falciparum IT","PfIT_07:87,855..90,047(+)","PFIT_0701000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070007200","PfIT_070007200-t41_1","1065","Plasmodium falciparum IT","PfIT_07:95,659..97,505(+)","PFIT_0701200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070007400","PfIT_070007400-t41_1","1458","Plasmodium falciparum IT","PfIT_07:103,709..104,741(-)","PFIT_0701400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070008100","PfIT_070008100-t41_1","440","Plasmodium falciparum IT","PfIT_07:121,211..125,716(-)","PFIT_0702100","10","GO:0048188","Set1C/COMPASS complex","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070008700","PfIT_070008700-t41_1","684","Plasmodium falciparum IT","PfIT_07:148,306..151,332(+)","PFIT_0702700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070008900","PfIT_070008900-t41_1","98","Plasmodium falciparum IT","PfIT_07:165,856..175,587(-)","PFIT_0702900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070009000","PfIT_070009000-t41_1","67","Plasmodium falciparum IT","PfIT_07:178,321..189,027(+)","PFIT_0703000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070009100","PfIT_070009100-t41_1","570","Plasmodium falciparum IT","PfIT_07:189,631..193,254(-)","PFIT_0703100","10","N/A","N/A","GO:0008168","methyltransferase activity","GO:0001510","RNA methylation","N/A","N/A","N/A","N/A","N/A","N/A","2.1.1.29 (Transferred entry: 2.1.1.202, 2.1.1.203 and 2.1.1.204)","2.1.1.203 (tRNA (cytosine(34)-C(5))-methyltransferase);2.1.1.29 (Transferred entry: 2.1.1.202, 2.1.1.203 and 2.1.1.204)"
"PfIT_070009200","PfIT_070009200-t41_1","343","Plasmodium falciparum IT","PfIT_07:196,027..201,714(+)","PFIT_0703200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070009500","PfIT_070009500-t41_1","54","Plasmodium falciparum IT","PfIT_07:214,382..227,357(-)","PFIT_0703500","10","N/A","N/A","GO:0004842","ubiquitin-protein transferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)","2.3.2.26 (HECT-type E3 ubiquitin transferase);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)"
"PfIT_070009900","PfIT_070009900-t41_1","587","Plasmodium falciparum IT","PfIT_07:244,518..248,401(-)","PFIT_0703900","10","N/A","N/A","GO:0004482","mRNA (guanine-N7-)-methyltransferase activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.1.1.56 (mRNA (guanine-N(7)-)-methyltransferase);5.2.1.8 (Peptidylprolyl isomerase)"
"PfIT_070010000","PfIT_070010000-t41_1","750","Plasmodium falciparum IT","PfIT_07:250,495..253,278(+)","PFIT_0704000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070010500","PfIT_070010500-t41_1","624","Plasmodium falciparum IT","PfIT_07:279,044..282,448(-)","PFIT_0704500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.4.13 (RNA helicase)","3.6.4.13 (RNA helicase)"
"PfIT_070011500","PfIT_070011500-t41_1","939","Plasmodium falciparum IT","PfIT_07:318,147..320,189(+)","PFIT_0705500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070012100","PfIT_070012100-t41_1","261","Plasmodium falciparum IT","PfIT_07:327,802..334,167(-)","PFIT_0706100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070012200","PfIT_070012200-t41_1","808","Plasmodium falciparum IT","PfIT_07:336,716..339,918(+)","PFIT_0706200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070012600","PfIT_070012600-t41_1","756","Plasmodium falciparum IT","PfIT_07:355,490..358,282(+)","PFIT_0706600","10","N/A","N/A","GO:0005515;GO:0004842","protein binding;ubiquitin-protein transferase activity","GO:0016567","protein ubiquitination","N/A","N/A","N/A","N/A","N/A","N/A","6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)","2.3.2.27 (RING-type E3 ubiquitin transferase);6.3.2.19 (Transferred entry: 2.3.2.23, 2.3.2.27 and 6.2.1.45)"
"PfIT_070013400","PfIT_070013400-t41_1","762","Plasmodium falciparum IT","PfIT_07:383,225..385,969(-)","PFIT_0707400","10","N/A","N/A","GO:0003682","chromatin binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070013900","PfIT_070013900-t41_1","1170","Plasmodium falciparum IT","PfIT_07:400,871..403,951(+)","PFIT_0707900","10","GO:0016021;GO:0005774","integral component of membrane;vacuolar membrane","GO:0042910","xenobiotic transmembrane transporter activity","GO:0042908","xenobiotic transport","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070014200","PfIT_070014200-t41_1","154","Plasmodium falciparum IT","PfIT_07:411,186..419,414(-)","PFIT_0708200","10","GO:0016592","mediator complex","GO:0003712","transcription coregulator activity","GO:0006357","regulation of transcription by RNA polymerase II","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070014800","PfIT_070014800-t41_1","208","Plasmodium falciparum IT","PfIT_07:436,199..443,561(-)","PFIT_0708800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070015100","PfIT_070015100-t41_1","135","Plasmodium falciparum IT","PfIT_07:460,721..469,624(+)","PFIT_0709100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070015600","PfIT_070015600-t41_1","1504","Plasmodium falciparum IT","PfIT_07:479,061..479,666(-)","PFIT_0709600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070015900","PfIT_070015900-t41_1","557","Plasmodium falciparum IT","PfIT_07:484,934..488,647(-)","PFIT_0709900","10","N/A","N/A","GO:0005524;GO:0016887","ATP binding;ATP hydrolysis activity","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.4.6 (Vesicle-fusing ATPase)","3.6.1.3 (Deleted entry);3.6.4.3 (Transferred entry: 5.6.1.1);3.6.4.6 (Vesicle-fusing ATPase)"
"PfIT_070016100","PfIT_070016100-t41_1","686","Plasmodium falciparum IT","PfIT_07:492,984..495,995(+)","PFIT_0710100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070017100","PfIT_070017100-t41_1","156","Plasmodium falciparum IT","PfIT_07:563,210..572,167(+)","PFIT_0710900","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_070017200","PfIT_070017200-t41_1","235","Plasmodium falciparum IT","PfIT_07:573,273..580,906(-)","PFIT_0711000","10","GO:0016021","integral component of membrane","GO:0046789","host cell surface receptor binding","GO:0009405","obsolete pathogenesis","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_070017300","PfIT_070017300-t41_1","1289","Plasmodium falciparum IT","PfIT_07:585,348..586,595(+)","PFIT_0711100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070017400","PfIT_070017400-t41_1","1478","Plasmodium falciparum IT","PfIT_07:588,848..589,635(+)","PFIT_0711200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070017500","PfIT_070017500-t41_1","1467","Plasmodium falciparum IT","PfIT_07:590,259..590,990(-)","PFIT_0711300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070018200","PfIT_070018200-t41_1","68","Plasmodium falciparum IT","PfIT_07:610,266..620,933(-)","PFIT_0712000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070018500","PfIT_070018500-t41_1","495","Plasmodium falciparum IT","PfIT_07:634,008..638,096(+)","PFIT_0712300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070018900","PfIT_070018900-t41_1","1074","Plasmodium falciparum IT","PfIT_07:651,365..653,074(+)","PFIT_0712700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070019500","PfIT_070019500-t41_1","238","Plasmodium falciparum IT","PfIT_07:659,390..666,058(-)","PFIT_0713300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070020300","PfIT_070020300-t41_1","625","Plasmodium falciparum IT","PfIT_07:686,478..689,864(+)","PFIT_0714100","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070020400","PfIT_070020400-t41_1","671","Plasmodium falciparum IT","PfIT_07:690,940..694,065(-)","PFIT_0714200","10","N/A","N/A","N/A","N/A","GO:0030036;GO:0042273;GO:0000055","actin cytoskeleton organization;ribosomal large subunit biogenesis;ribosomal large subunit export from nucleus","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070020500","PfIT_070020500-t41_1","826","Plasmodium falciparum IT","PfIT_07:695,620..698,136(+)","PFIT_0714300","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070020600","PfIT_070020600-t41_1","1102","Plasmodium falciparum IT","PfIT_07:700,428..702,125(+)","PFIT_0714400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070021000","PfIT_070021000-t41_1","707","Plasmodium falciparum IT","PfIT_07:711,228..714,176(+)","PFIT_0714800","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070021400","PfIT_070021400-t41_1","754","Plasmodium falciparum IT","PfIT_07:724,909..727,836(+)","PFIT_0715200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070021500","PfIT_070021500-t41_1","1214","Plasmodium falciparum IT","PfIT_07:728,118..729,432(-)","PFIT_0715300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070022100","PfIT_070022100-t41_1","432","Plasmodium falciparum IT","PfIT_07:750,026..754,637(-)","PFIT_0715900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070022300","PfIT_070022300-t41_1","22","Plasmodium falciparum IT","PfIT_07:758,804..778,206(-)","PFIT_0716100","10","GO:0030286","dynein complex","GO:0005524;GO:0008569","ATP binding;minus-end-directed microtubule motor activity","GO:0007018","microtubule-based movement","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070023600","PfIT_070023600-t41_1","353","Plasmodium falciparum IT","PfIT_07:830,798..836,111(-)","PFIT_0717600","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070024100","PfIT_070024100-t41_1","85","Plasmodium falciparum IT","PfIT_07:848,530..858,645(+)","PFIT_0718100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070024300","PfIT_070024300-t41_1","1455","Plasmodium falciparum IT","PfIT_07:860,342..861,118(-)","PFIT_0718300","10","N/A","N/A","GO:0003676","nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070025100","PfIT_070025100-t41_1","1460","Plasmodium falciparum IT","PfIT_07:883,839..885,065(+)","PFIT_0719100","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070025200","PfIT_070025200-t41_1","78","Plasmodium falciparum IT","PfIT_07:886,400..897,010(+)","PFIT_0719200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070025500","PfIT_070025500-t41_1","779","Plasmodium falciparum IT","PfIT_07:904,661..907,369(+)","PFIT_0719500","10","N/A","N/A","GO:0005524;GO:0004386;GO:0003676","ATP binding;helicase activity;nucleic acid binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.4.13 (RNA helicase)","3.6.3.- (Acting on acid anhydrides; catalyzing transmembrane movement of substances.);3.6.4.12 (DNA helicase);3.6.4.13 (RNA helicase)"
"PfIT_070025700","PfIT_070025700-t41_1","877","Plasmodium falciparum IT","PfIT_07:910,800..913,109(+)","PFIT_0719700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070026200","PfIT_070026200-t41_1","1469","Plasmodium falciparum IT","PfIT_07:923,993..924,712(+)","PFIT_0720200","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070026500","PfIT_070026500-t41_1","579","Plasmodium falciparum IT","PfIT_07:931,649..935,291(-)","PFIT_0720500","10","N/A","N/A","GO:0008270","zinc ion binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.4.19.12 (Ubiquitinyl hydrolase 1)","3.4.19.12 (Ubiquitinyl hydrolase 1)"
"PfIT_070026800","PfIT_070026800-t41_1","1013","Plasmodium falciparum IT","PfIT_07:941,096..942,913(-)","PFIT_0720800","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.3.1.48 (Histone acetyltransferase)"
"PfIT_070027200","PfIT_070027200-t41_1","1414","Plasmodium falciparum IT","PfIT_07:951,021..951,908(-)","PFIT_0721200","10","N/A","N/A","GO:0000287;GO:0008193","magnesium ion binding;tRNA guanylyltransferase activity","GO:0006400","tRNA modification","N/A","N/A","N/A","N/A","N/A","N/A","N/A","2.7.7.79 (tRNA(His) guanylyltransferase)"
"PfIT_070027500","PfIT_070027500-t41_1","821","Plasmodium falciparum IT","PfIT_07:957,855..960,485(+)","PFIT_0721500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070027900","PfIT_070027900-t41_1","687","Plasmodium falciparum IT","PfIT_07:970,189..973,161(+)","PFIT_0721900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.1.26.11 (Ribonuclease Z)"
"PfIT_070028000","PfIT_070028000-t41_1","240","Plasmodium falciparum IT","PfIT_07:975,131..982,292(+)","PFIT_0722000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070028300","PfIT_070028300-t41_1","682","Plasmodium falciparum IT","PfIT_07:995,307..998,480(-)","PFIT_0722300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070028900","PfIT_070028900-t41_1","71","Plasmodium falciparum IT","PfIT_07:1,016,943..1,028,069(-)","PFIT_0722900","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070029100","PfIT_070029100-t41_1","313","Plasmodium falciparum IT","PfIT_07:1,034,441..1,040,137(+)","PFIT_0723100","10","N/A","N/A","GO:0005524;GO:0008017;GO:0003777","ATP binding;microtubule binding;microtubule motor activity","GO:0007018","microtubule-based movement","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070029300","PfIT_070029300-t41_1","418","Plasmodium falciparum IT","PfIT_07:1,047,123..1,052,134(+)","PFIT_0723300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070030000","PfIT_070030000-t41_1","855","Plasmodium falciparum IT","PfIT_07:1,075,130..1,077,670(-)","PFIT_0725000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070030100","PfIT_070030100-t41_1","853","Plasmodium falciparum IT","PfIT_07:1,081,612..1,084,426(+)","PFIT_0725100","10","N/A","N/A","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","N/A","N/A","N/A","N/A","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PfIT_070030200","PfIT_070030200-t41_1","573","Plasmodium falciparum IT","PfIT_07:1,085,618..1,089,696(+)","PFIT_0725200","10","GO:0032300","mismatch repair complex","GO:0005524;GO:0016887;GO:0030983","ATP binding;ATP hydrolysis activity;mismatched DNA binding","GO:0006298","mismatch repair","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070030400","PfIT_070030400-t41_1","104","Plasmodium falciparum IT","PfIT_07:1,107,778..1,117,855(-)","PFIT_0725400","10","N/A","N/A","GO:0005515;GO:0004843","protein binding;thiol-dependent deubiquitinase","GO:0016579;GO:0006511","protein deubiquitination;ubiquitin-dependent protein catabolic process","N/A","N/A","N/A","N/A","N/A","N/A","3.1.2.15 (Deleted entry)","3.1.2.15 (Deleted entry)"
"PfIT_070030500","PfIT_070030500-t41_1","926","Plasmodium falciparum IT","PfIT_07:1,121,853..1,124,120(+)","PFIT_0725500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070030900","PfIT_070030900-t41_1","626","Plasmodium falciparum IT","PfIT_07:1,128,919..1,132,341(-)","PFIT_0725900","10","GO:0000938","GARP complex","N/A","N/A","GO:0042147","retrograde transport, endosome to Golgi","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.2.1.14 (Chitinase)"
"PfIT_070031000","PfIT_070031000-t41_1","690","Plasmodium falciparum IT","PfIT_07:1,133,402..1,136,407(-)","PFIT_0726000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070031700","PfIT_070031700-t41_1","315","Plasmodium falciparum IT","PfIT_07:1,156,866..1,162,559(+)","PFIT_0726700","10","N/A","N/A","GO:0000166","nucleotide binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","3.6.3.12 (Transferred entry: 7.2.2.6)","3.6.3.12 (Transferred entry: 7.2.2.6);3.6.3.8 (Transferred entry: 7.2.2.10)"
"PfIT_070032000","PfIT_070032000-t41_1","29","Plasmodium falciparum IT","PfIT_07:1,174,323..1,190,934(-)","PFIT_0727000","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070032100","PfIT_070032100-t41_1","1079","Plasmodium falciparum IT","PfIT_07:1,192,301..1,194,134(+)","PFIT_0727100","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070032500","PfIT_070032500-t41_1","246","Plasmodium falciparum IT","PfIT_07:1,199,017..1,206,107(+)","PFIT_0727500","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070032700","PfIT_070032700-t41_1","1064","Plasmodium falciparum IT","PfIT_07:1,211,249..1,212,842(+)","PFIT_0727700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070033000","PfIT_070033000-t41_1","176","Plasmodium falciparum IT","PfIT_07:1,219,019..1,226,635(+)","PFIT_0728000","10","N/A","N/A","GO:0004037","allantoicase activity","GO:0000256","allantoin catabolic process","N/A","N/A","N/A","N/A","N/A","N/A","3.5.3.4 (Allantoicase)","3.5.3.4 (Allantoicase)"
"PfIT_070033300","PfIT_070033300-t41_1","1199","Plasmodium falciparum IT","PfIT_07:1,233,300..1,234,487(+)","PFIT_0728300","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070034200","PfIT_070034200-t41_1","512","Plasmodium falciparum IT","PfIT_07:1,277,762..1,281,778(+)","PFIT_0729200","10","N/A","N/A","GO:0003700","DNA-binding transcription factor activity","GO:0006355","regulation of transcription, DNA-templated","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PfIT_070034400","PfIT_070034400-t41_1","144","Plasmodium falciparum IT","PfIT_07:1,286,215..1,294,545(-)","PFIT_0729400","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
