"Gene ID","source_id","Input Order","Organism","Genomic Location (Gene)","Input ID","Search Weight","Computed GO Component IDs","Computed GO Components","Computed GO Function IDs","Computed GO Functions","Computed GO Process IDs","Computed GO Processes","Curated GO Component IDs","Curated GO Components","Curated GO Function IDs","Curated GO Functions","Curated GO Process IDs","Curated GO Processes","EC numbers","EC numbers from OrthoMCL"
"PF3D7_1228300","PF3D7_1228300.1","1593","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,147,010..1,152,807(+)","PF3D7_1228300","10","N/A","N/A","GO:0005524;GO:0004672","ATP binding;protein kinase activity","GO:0006468","protein phosphorylation","GO:0005634","nucleus","N/A","N/A","GO:0000278;GO:0006468;GO:0009410","mitotic cell cycle;protein phosphorylation;response to xenobiotic stimulus","2.7.11.1 (Non-specific serine/threonine protein kinase)","2.7.1.37 (2.7.11.12, 2.7.11.13, 2.7.11.21, 2.7.11.22, 2.7.11.24, 2.7.11.25,2.7.11.30 and 2.7.12.1);2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PF3D7_1228400","PF3D7_1228400.1","1077","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,152,821..1,158,131(+)","PF3D7_1228400","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005634","nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1228500","PF3D7_1228500.1","3667","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,158,372..1,160,646(+)","PF3D7_1228500","10","N/A","N/A","GO:0003723;GO:0009982;GO:0106029","RNA binding;pseudouridine synthase activity;tRNA pseudouridine synthase activity","GO:0009451;GO:0001522","RNA modification;pseudouridine synthesis","N/A","N/A","N/A","N/A","N/A","N/A","5.4.99.12 (tRNA pseudouridine(38-40) synthase)","4.2.1.70 (Pseudouridylate synthase);5.4.99.12 (tRNA pseudouridine(38-40) synthase)"
"PF3D7_1228600","PF3D7_1228600.1","2307","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,160,654..1,163,264(-)","PF3D7_1228600","10","GO:0009986","cell surface","N/A","N/A","N/A","N/A","GO:1903561;GO:0030430;GO:0016020;GO:0005634;GO:0020003","extracellular vesicle;host cell cytoplasm;membrane;nucleus;symbiont-containing vacuole","GO:0003723","RNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1228800","PF3D7_1228800.1","194","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,169,145..1,179,868(-)","PF3D7_1228800","10","GO:0016021","integral component of membrane","GO:0005515","protein binding","N/A","N/A","GO:0033186;GO:0005634","CAF-1 complex;nucleus","N/A","N/A","GO:0006334","nucleosome assembly","N/A","N/A"
"PF3D7_1228900","PF3D7_1228900.1","2272","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,180,404..1,185,971(-)","PF3D7_1228900","10","GO:0005737;GO:0016020","cytoplasm;membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1229000","PF3D7_1229000.1","706","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,186,132..1,192,040(+)","PF3D7_1229000","10","GO:0016021;GO:0016020","integral component of membrane;membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1229100","PF3D7_1229100.1","564","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,192,185..1,202,986(-)","PF3D7_1229100","10","GO:0016021","integral component of membrane","GO:0008559;GO:0005524;GO:0016887;GO:0042626","ABC-type xenobiotic transporter activity;ATP binding;ATP hydrolysis activity;ATPase-coupled transmembrane transporter activity","GO:0055085;GO:0042908","transmembrane transport;xenobiotic transport","GO:0016021;GO:0005887;GO:0016020;GO:0005886","integral component of membrane;integral component of plasma membrane;membrane;plasma membrane","GO:0042626","ATPase-coupled transmembrane transporter activity","GO:0042493;GO:0009410;GO:0020014;GO:0055085","response to drug;response to xenobiotic stimulus;schizogony;transmembrane transport","3.6.3.44 (Transferred entry: 7.6.2.2)","3.5.4.5 (Cytidine deaminase);3.6.3.44 (Transferred entry: 7.6.2.2);3.6.3.49 (Transferred entry: 5.6.1.6)"
"PF3D7_1229300","PF3D7_1229300.1","1695","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,204,991..1,208,108(+)","PF3D7_1229300","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0070258","inner membrane pellicle complex","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1229400","PF3D7_1229400.1","6038","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,208,198..1,209,870(+)","PF3D7_1229400","10","N/A","N/A","GO:0050178","phenylpyruvate tautomerase activity","N/A","N/A","GO:0020036;GO:0005737;GO:0030430","Maurer's cleft;cytoplasm;host cell cytoplasm","GO:0005125;GO:0004536;GO:0046789;GO:0016491","cytokine activity;deoxyribonuclease activity;host cell surface receptor binding;oxidoreductase activity","GO:0042783;GO:0052170","evasion of host immune response;suppression by symbiont of host innate immune response","5.3.2.1 (Phenylpyruvate tautomerase)","5.3.2.1 (Phenylpyruvate tautomerase)"
"PF3D7_1229500","PF3D7_1229500.1","3028","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,210,828..1,214,240(+)","PF3D7_1229500","10","N/A","N/A","GO:0005524;GO:0051082","ATP binding;unfolded protein binding","GO:0006457","protein folding","GO:0036396;GO:0005832;GO:0005829;GO:0005634","RNA N6-methyladenosine methyltransferase complex;chaperonin-containing T-complex;cytosol;nucleus","GO:0005524;GO:0051082","ATP binding;unfolded protein binding","GO:0006457","protein folding","N/A","2.7.1.150 (1-phosphatidylinositol-3-phosphate 5-kinase)"
"PF3D7_1229600","PF3D7_1229600.1","1415","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,213,472..1,217,959(-)","PF3D7_1229600","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","GO:0020011","apicoplast","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1229700","PF3D7_1229700.1","6232","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,217,961..1,219,134(+)","PF3D7_1229700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739;GO:0045273","mitochondrion;respiratory chain complex II","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1229800","PF3D7_1229800.1","447","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,218,464..1,227,615(-)","PF3D7_1229800","10","GO:0016459","myosin complex","GO:0005524;GO:0003774","ATP binding;cytoskeletal motor activity","N/A","N/A","GO:0015629;GO:0005737;GO:0031982","actin cytoskeleton;cytoplasm;vesicle","GO:0051015;GO:0030898;GO:0000146","actin filament binding;actin-dependent ATPase activity;microfilament motor activity","GO:0007015;GO:0030050","actin filament organization;vesicle transport along actin filament","N/A","N/A"
"PF3D7_1229900","PF3D7_1229900.1","2443","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,227,925..1,233,204(-)","PF3D7_1229900","10","GO:0016020","membrane","N/A","N/A","N/A","N/A","GO:0031514","motile cilium","N/A","N/A","GO:0048870","cell motility","N/A","3.1.4.11 (Phosphoinositide phospholipase C)"
"PF3D7_1229900","PF3D7_1229900.2","2443","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,227,925..1,233,204(-)","PF3D7_1229900","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0031514","motile cilium","N/A","N/A","GO:0048870","cell motility","N/A","3.1.4.11 (Phosphoinositide phospholipase C)"
"PF3D7_1230000","PF3D7_1230000.1","619","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,233,352..1,241,605(+)","PF3D7_1230000","10","GO:0005622;GO:0016020","intracellular;membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1230100","PF3D7_1230100.1","3098","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,241,879..1,243,601(-)","PF3D7_1230100","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0055028","cortical microtubule","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1230300","PF3D7_1230300.1","4975","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,249,652..1,250,988(-)","PF3D7_1230300","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020025","subpellicular microtubule","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1230400","PF3D7_1230400.1","5367","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,251,464..1,253,144(-)","PF3D7_1230400","10","GO:0009376;GO:0005839","HslUV protease complex;proteasome core complex","GO:0004298","threonine-type endopeptidase activity","GO:0006508;GO:0051603","proteolysis;proteolysis involved in cellular protein catabolic process","GO:0005739","mitochondrion","GO:0004176;GO:0003729;GO:0008233;GO:0005515","ATP-dependent peptidase activity;mRNA binding;peptidase activity;protein binding","N/A","N/A","3.4.25.2 (HslU--HslV peptidase);3.5.1.98 (Histone deacetylase)","3.4.21.92 (Endopeptidase Clp);3.4.25.1 (Proteasome endopeptidase complex);3.4.25.2 (HslU--HslV peptidase);3.5.1.98 (Histone deacetylase)"
"PF3D7_1230500","PF3D7_1230500.1","3200","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,253,486..1,255,841(-)","PF3D7_1230500","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","GO:0097344;GO:0005656","Rix1 complex;nuclear pre-replicative complex","N/A","N/A","GO:0006364;GO:0030174","rRNA processing;regulation of DNA-dependent DNA replication initiation","N/A","2.7.11.7 ([Myosin heavy-chain] kinase)"
"PF3D7_1230600","PF3D7_1230600.1","3880","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,256,554..1,258,824(+)","PF3D7_1230600","10","N/A","N/A","GO:0003723;GO:0008168","RNA binding;methyltransferase activity","GO:0001510","RNA methylation","GO:0005730","nucleolus","GO:0008168;GO:0009383","methyltransferase activity;rRNA (cytosine-C5-)-methyltransferase activity","GO:0001510;GO:0000470;GO:0070475","RNA methylation;maturation of LSU-rRNA;rRNA base methylation","2.1.1.- (Methyltransferases.)","2.1.1.176 (16S rRNA (cytosine(967)-C(5))-methyltransferase);2.1.1.61 (tRNA (5-methylaminomethyl-2-thiouridylate)-methyltransferase);2.1.1.77 (Protein-L-isoaspartate(D-aspartate) O-methyltransferase)"
"PF3D7_1230700","PF3D7_1230700.1","2112","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,258,922..1,262,608(+)","PF3D7_1230700","10","GO:0030127;GO:0000139","COPII vesicle coat;Golgi membrane","GO:0005515;GO:0005198","protein binding;structural molecule activity","GO:0090114;GO:0051028;GO:1904263;GO:0015031;GO:0016192","COPII-coated vesicle budding;mRNA transport;positive regulation of TORC1 signaling;protein transport;vesicle-mediated transport","GO:0030127;GO:0020036;GO:0005829;GO:0070971;GO:0005643;GO:0031080;GO:0005654","COPII vesicle coat;Maurer's cleft;cytosol;endoplasmic reticulum exit site;nuclear pore;nuclear pore outer ring;nucleoplasm","N/A","N/A","GO:0090114","COPII-coated vesicle budding","N/A","2.3.1.48 (Histone acetyltransferase)"
"PF3D7_1230800","PF3D7_1230800.1","2851","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,263,243..1,266,561(+)","PF3D7_1230800","10","GO:0005634","nucleus","N/A","N/A","GO:0008380;GO:0080009;GO:0006397;GO:0000381","RNA splicing;mRNA methylation;mRNA processing;regulation of alternative mRNA splicing, via spliceosome","GO:0036396;GO:0005634","RNA N6-methyladenosine methyltransferase complex;nucleus","GO:0005515","protein binding","GO:0080009;GO:0000381","mRNA methylation;regulation of alternative mRNA splicing, via spliceosome","N/A","N/A"
"PF3D7_1230900","PF3D7_1230900.1","1819","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,266,588..1,270,610(+)","PF3D7_1230900","10","N/A","N/A","GO:0005524;GO:0004674","ATP binding;protein serine/threonine kinase activity","N/A","N/A","N/A","N/A","GO:0004674","protein serine/threonine kinase activity","N/A","N/A","2.7.11.1 (Non-specific serine/threonine protein kinase)","2.7.11.1 (Non-specific serine/threonine protein kinase)"
"PF3D7_1231100","PF3D7_1231100.1","5318","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,275,574..1,278,214(+)","PF3D7_1231100","10","N/A","N/A","GO:0005525;GO:0003924","GTP binding;GTPase activity","N/A","N/A","GO:0005794;GO:0020020;GO:0005773","Golgi apparatus;food vacuole;vacuole","N/A","N/A","GO:0006888","endoplasmic reticulum to Golgi vesicle-mediated transport","3.6.5.2 (Small monomeric GTPase)","3.1.4.12 (Sphingomyelin phosphodiesterase);3.6.1.- (In phosphorus-containing anhydrides.);3.6.5.2 (Small monomeric GTPase)"
"PF3D7_1231200","PF3D7_1231200.1","3811","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,278,090..1,280,048(-)","PF3D7_1231200","10","N/A","N/A","GO:0005524","ATP binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1231300","PF3D7_1231300.1","1792","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,286,273..1,289,606(-)","PF3D7_1231300","10","GO:0005622;GO:0005634","intracellular;nucleus","GO:0003677;GO:0008270","DNA binding;zinc ion binding","GO:0006355","regulation of transcription, DNA-templated","GO:0005929","cilium","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1231400","PF3D7_1231400.1","646","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,290,102..1,297,082(-)","PF3D7_1231400","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005515","protein binding","GO:0044409;GO:0035891","entry into host;exit from host cell","N/A","N/A"
"PF3D7_1231500","PF3D7_1231500.1","5868","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,298,137..1,300,451(+)","PF3D7_1231500","10","GO:0046540","U4/U6 x U5 tri-snRNP complex","GO:0052909","18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity","GO:0000398","mRNA splicing, via spliceosome","GO:0046540;GO:0005682;GO:0005681","U4/U6 x U5 tri-snRNP complex;U5 snRNP;spliceosomal complex","N/A","N/A","GO:0000375;GO:0000245","RNA splicing, via transesterification reactions;spliceosomal complex assembly","2.1.1.183 (18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase)","2.1.1.183 (18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase);2.1.1.62 (mRNA (2'-O-methyladenosine-N(6)-)-methyltransferase)"
"PF3D7_1231600","PF3D7_1231600.1","1405","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,300,633..1,305,728(-)","PF3D7_1231600","10","N/A","N/A","GO:0005524;GO:0004386;GO:0003676","ATP binding;helicase activity;nucleic acid binding","N/A","N/A","GO:0005681","spliceosomal complex","GO:0008186;GO:0003723;GO:0003724","ATP-dependent activity, acting on RNA;RNA binding;RNA helicase activity","GO:0008380;GO:0000398;GO:0051726","RNA splicing;mRNA splicing, via spliceosome;regulation of cell cycle","3.6.4.13 (RNA helicase)","3.6.4.13 (RNA helicase)"
"PF3D7_1231700","PF3D7_1231700.1","6291","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,305,782..1,307,427(-)","PF3D7_1231700","10","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1231800","PF3D7_1231800.1","721","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,312,553..1,320,504(+)","PF3D7_1231800","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005634","nucleus","GO:0003729","mRNA binding","N/A","N/A","N/A","N/A"
"PF3D7_1231900","PF3D7_1231900.1","1542","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,321,669..1,325,580(+)","PF3D7_1231900","10","GO:0016020","membrane","GO:0005515","protein binding","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1232000","PF3D7_1232000.1","2984","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,325,076..1,328,093(-)","PF3D7_1232000","10","GO:0005737;GO:0005759","cytoplasm;mitochondrial matrix","GO:0005524;GO:0004812;GO:0000166;GO:0004826;GO:0000049","ATP binding;aminoacyl-tRNA ligase activity;nucleotide binding;phenylalanine-tRNA ligase activity;tRNA binding","GO:0006432;GO:0043039","phenylalanyl-tRNA aminoacylation;tRNA aminoacylation","GO:0020011;GO:0005737","apicoplast;cytoplasm","GO:0004826;GO:0070042","phenylalanine-tRNA ligase activity;rRNA (uridine-N3-)-methyltransferase activity","GO:0006432;GO:0070475","phenylalanyl-tRNA aminoacylation;rRNA base methylation","6.1.1.20 (Phenylalanine--tRNA ligase)","6.1.1.20 (Phenylalanine--tRNA ligase)"
"PF3D7_1232100","PF3D7_1232100.1","2372","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,328,121..1,332,034(-)","PF3D7_1232100","10","N/A","N/A","GO:0005524","ATP binding","GO:0042026","protein refolding","GO:0020011;GO:0020020;GO:0005634","apicoplast;food vacuole;nucleus","GO:0003723;GO:0051082","RNA binding;unfolded protein binding","GO:0006457","protein folding","N/A","N/A"
"PF3D7_1232200","PF3D7_1232200.1","3153","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,332,463..1,334,896(+)","PF3D7_1232200","10","N/A","N/A","GO:0004148;GO:0009055;GO:0050660;GO:0016491;GO:0016668","dihydrolipoyl dehydrogenase activity;electron transfer activity;flavin adenine dinucleotide binding;oxidoreductase activity;oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor","GO:0045454;GO:0055114","cell redox homeostasis;oxidation-reduction process","GO:0017086;GO:0005759;GO:0005739;GO:0005634;GO:0045252","3-methyl-2-oxobutanoate dehydrogenase (lipoamide) complex;mitochondrial matrix;mitochondrion;nucleus;oxoglutarate dehydrogenase complex","GO:0003824;GO:0004148;GO:0050660;GO:0042803","catalytic activity;dihydrolipoyl dehydrogenase activity;flavin adenine dinucleotide binding;protein homodimerization activity","GO:0055114","oxidation-reduction process","1.8.1.4 (Dihydrolipoyl dehydrogenase)","1.8.1.4 (Dihydrolipoyl dehydrogenase)"
"PF3D7_1232300","PF3D7_1232300.1","5730","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,335,579..1,337,655(+)","PF3D7_1232300","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0020020;GO:0043231;GO:0016020","food vacuole;intracellular membrane-bounded organelle;membrane","GO:0009055;GO:0020037","electron transfer activity;heme binding","GO:0055114","oxidation-reduction process","N/A","1.14.19.4 (Acyl-lipid (11-3)-desaturase);1.7.1.1 (Nitrate reductase (NADH));3.2.1.- (Glycosidases, i.e. enzymes hydrolyzing O- and S-glycosyl compounds.)"
"PF3D7_1232400","PF3D7_1232400.1","3973","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,337,106..1,338,824(-)","PF3D7_1232400","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005684;GO:0071014","U2-type spliceosomal complex;post-mRNA release spliceosomal complex","N/A","N/A","GO:0008380","RNA splicing","N/A","N/A"
"PF3D7_1232600","PF3D7_1232600.1","4018","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,344,039..1,345,894(+)","PF3D7_1232600","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005739","mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1232700","PF3D7_1232700.1","2084","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,345,905..1,351,253(+)","PF3D7_1232700","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005737","cytoplasm","N/A","N/A","GO:0044409;GO:0006887","entry into host;exocytosis","N/A","N/A"
"PF3D7_1232800","PF3D7_1232800.1","5849","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,350,597..1,351,366(-)","PF3D7_1232800","10","GO:0016021","integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1232900","PF3D7_1232900.1","3323","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,351,394..1,355,027(-)","PF3D7_1232900","10","N/A","N/A","GO:0016779","nucleotidyltransferase activity","N/A","N/A","GO:0005737;GO:0005634","cytoplasm;nucleus","GO:0016779","nucleotidyltransferase activity","GO:0006397","mRNA processing","2.7.7.- (Nucleotidyltransferases.)","2.7.7.19 (Polynucleotide adenylyltransferase);2.7.7.52 (RNA uridylyltransferase)"
"PF3D7_1233000","PF3D7_1233000.1","2159","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,355,049..1,358,076(-)","PF3D7_1233000","10","N/A","N/A","GO:0005525;GO:0003924;GO:0003746","GTP binding;GTPase activity;translation elongation factor activity","GO:0006414","translational elongation","GO:0005739","mitochondrion","GO:0005525;GO:0003924;GO:0003746","GTP binding;GTPase activity;translation elongation factor activity","GO:0070125;GO:0006414","mitochondrial translational elongation;translational elongation","N/A","2.7.7.4 (Sulfate adenylyltransferase)"
"PF3D7_1233100","PF3D7_1233100.1","5898","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,359,169..1,360,369(+)","PF3D7_1233100","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0005730;GO:0005634","nucleolus;nucleus","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1233200","PF3D7_1233200.1","188","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,360,158..1,373,410(-)","PF3D7_1233200","10","GO:0005737","cytoplasm","N/A","N/A","N/A","N/A","GO:0036457","keratohyalin granule","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1233200","PF3D7_1233200.2","188","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,360,158..1,373,410(-)","PF3D7_1233200","10","N/A","N/A","N/A","N/A","N/A","N/A","GO:0036457","keratohyalin granule","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1233300","PF3D7_1233300.1","1069","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,375,225..1,379,661(+)","PF3D7_1233300","10","N/A","N/A","GO:0005515","protein binding","N/A","N/A","GO:0005737;GO:0005739","cytoplasm;mitochondrion","N/A","N/A","N/A","N/A","N/A","N/A"
"PF3D7_1233400","PF3D7_1233400.1","2705","Plasmodium falciparum 3D7","Pf3D7_12_v3:1,379,747..1,383,501(-)","PF3D7_1233400","10","GO:0009986;GO:0005576;GO:0016021","cell surface;extracellular region;integral component of membrane","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
